COD_REGION;NOMBRE_REGION;COD_COM;NOMBRE_COMUNA;UV;NOMBRE_UV;P_CSE40_P;P_CSE40_R;P_CSE40_C;P_CSE40_U;P_CSE50_P;P_CSE50_R;P_CSE50_C;P_CSE50_U;P_CSE60_P;P_CSE60_R;P_CSE60_C;P_CSE60_U;P_CSE70_P;P_CSE70_R;P_CSE70_C;P_CSE70_U;P_CSE80_P;P_CSE80_R;P_CSE80_C;P_CSE80_U;P_CSE90_P;P_CSE90_R;P_CSE90_C;P_CSE90_U;P_CSE100_P;P_CSE100_R;P_CSE100_C;P_CSE100_U;P_TOTAL_P;P_TOTAL_R;P_TOTAL_C;P_TOTAL_U;PERIODO
8;Región del Biobío;8103;Chiguayante;81032906;09U;53,6;57,2;52,7;47,8;9,7;9,6;10,3;11,4;8;7,7;8,4;7,3;8;7,7;8,6;8,8;7,6;7;7,8;7,7;9,9;8;9,4;13,1;3,3;2,7;2,9;3,9;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032907;10U;53,6;57,2;52,7;50,6;9,7;9,6;10,3;10;8;7,7;8,4;7,9;8;7,7;8,6;8,8;7,6;7;7,8;8;9,9;8;9,4;11,3;3,3;2,7;2,9;3,2;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032908;11U;53,6;57,2;52,7;55,5;9,7;9,6;10,3;10,7;8;7,7;8,4;7,8;8;7,7;8,6;7,8;7,6;7;7,8;8,3;9,9;8;9,4;7,5;3,3;2,7;2,9;2,3;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032909;12U;53,6;57,2;52,7;35,7;9,7;9,6;10,3;10,4;8;7,7;8,4;7,4;8;7,7;8,6;9,9;7,6;7;7,8;10,6;9,9;8;9,4;17,7;3,3;2,7;2,9;8,4;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123222;006;53,6;57,2;48,3;69,5;9,7;9,6;9,9;8,4;8;7,7;8,4;7;8;7,7;8,7;5,6;7,6;7;9,3;4,2;9,9;8;11,4;3,4;3,3;2,7;4;1,8;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123223;007;53,6;57,2;48,3;57,4;9,7;9,6;9,9;10,7;8;7,7;8,4;9;8;7,7;8,7;6,7;7,6;7;9,3;7,8;9,9;8;11,4;6,8;3,3;2,7;4;1,6;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123224;008;53,6;57,2;48,3;41,5;9,7;9,6;9,9;9,7;8;7,7;8,4;9,5;8;7,7;8,7;10;7,6;7;9,3;11,8;9,9;8;11,4;13,5;3,3;2,7;4;3,9;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123225;009;53,6;57,2;48,3;50,4;9,7;9,6;9,9;9,8;8;7,7;8,4;8,7;8;7,7;8,7;7,4;7,6;7;9,3;8,3;9,9;8;11,4;11,2;3,3;2,7;4;4,2;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123226;011;53,6;57,2;48,3;48,8;9,7;9,6;9,9;9,2;8;7,7;8,4;8,5;8;7,7;8,7;8,8;7,6;7;9,3;9,1;9,9;8;11,4;11;3,3;2,7;4;4,6;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123227;012;53,6;57,2;48,3;50,4;9,7;9,6;9,9;10,4;8;7,7;8,4;7,5;8;7,7;8,7;8,2;7,6;7;9,3;9;9,9;8;11,4;10,9;3,3;2,7;4;3,6;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123228;013;53,6;57,2;48,3;56,3;9,7;9,6;9,9;11,6;8;7,7;8,4;8,2;8;7,7;8,7;6,8;7,6;7;9,3;7,3;9,9;8;11,4;7,3;3,3;2,7;4;2,7;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123229;014;53,6;57,2;48,3;57,4;9,7;9,6;9,9;10,6;8;7,7;8,4;8,5;8;7,7;8,7;8,2;7,6;7;9,3;6,6;9,9;8;11,4;6,9;3,3;2,7;4;1,8;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123230;015;53,6;57,2;48,3;37,3;9,7;9,6;9,9;8,5;8;7,7;8,4;8,2;8;7,7;8,7;14,8;7,6;7;9,3;10,1;9,9;8;11,4;14,1;3,3;2,7;4;7;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123231;016;53,6;57,2;48,3;53,8;9,7;9,6;9,9;9,8;8;7,7;8,4;7,7;8;7,7;8,7;8,5;7,6;7;9,3;8,6;9,9;8;11,4;8,7;3,3;2,7;4;2,9;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123232;017;53,6;57,2;48,3;44,8;9,7;9,6;9,9;8,1;8;7,7;8,4;6,3;8;7,7;8,7;9,6;7,6;7;9,3;8,3;9,9;8;11,4;13,8;3,3;2,7;4;9,2;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123233;018;53,6;57,2;48,3;37,1;9,7;9,6;9,9;10,2;8;7,7;8,4;8;8;7,7;8,7;8;7,6;7;9,3;11,9;9,9;8;11,4;17,4;3,3;2,7;4;7,5;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123234;019;53,6;57,2;48,3;65,4;9,7;9,6;9,9;13,5;8;7,7;8,4;4,8;8;7,7;8,7;6,1;7,6;7;9,3;4,5;9,9;8;11,4;3,5;3,3;2,7;4;2,2;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123235;020;53,6;57,2;48,3;57,1;9,7;9,6;9,9;10,7;8;7,7;8,4;8,3;8;7,7;8,7;6,6;7,6;7;9,3;6,9;9,9;8;11,4;7,7;3,3;2,7;4;2,8;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012322;SAN ALFONSO;53,6;61,4;66,9;50,1;9,7;9,4;8;11,1;8;7,4;6,1;6,7;8;6,8;5,4;5,5;7,6;6;5,1;9,3;9,9;6,7;5,9;10,5;3,3;2,2;2,6;6,7;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012323;JOSE DE MANSO;53,6;61,4;66,9;50,3;9,7;9,4;8;8,4;8;7,4;6,1;5,9;8;6,8;5,4;6,6;7,6;6;5,1;9,4;9,9;6,7;5,9;12,6;3,3;2,2;2,6;6,6;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012324;BERNARDO OHIGGINS;53,6;61,4;66,9;44,8;9,7;9,4;8;9,3;8;7,4;6,1;5,8;8;6,8;5,4;9,9;7,6;6;5,1;9;9,9;6,7;5,9;11,3;3,3;2,2;2,6;9,9;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012325;ARTURO PRAT;53,6;61,4;66,9;51,8;9,7;9,4;8;10,5;8;7,4;6,1;8,2;8;6,8;5,4;6,1;7,6;6;5,1;6,6;9,9;6,7;5,9;10,8;3,3;2,2;2,6;6,1;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012326;PORONGO;53,6;61,4;66,9;65,1;9,7;9,4;8;8,5;8;7,4;6,1;6,2;8;6,8;5,4;6,5;7,6;6;5,1;5,6;9,9;6,7;5,9;6,1;3,3;2,2;2,6;2;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012327;HOSPITAL;53,6;61,4;66,9;54,9;9,7;9,4;8;6,6;8;7,4;6,1;8,2;8;6,8;5,4;8,2;7,6;6;5,1;2,7;9,9;6,7;5,9;9,9;3,3;2,2;2,6;9,3;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012328;16R;53,6;61,4;66,9;83,7;9,7;9,4;8;5,1;8;7,4;6,1;1;8;6,8;5,4;4,1;7,6;6;5,1;4,1;9,9;6,7;5,9;2;3,3;2,2;2,6;0;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012329;17R;53,6;61,4;66,9;71,8;9,7;9,4;8;8,2;8;7,4;6,1;3,6;8;6,8;5,4;8,2;7,6;6;5,1;4,5;9,9;6,7;5,9;2,7;3,3;2,2;2,6;0,9;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012330;15R;53,6;61,4;66,9;71,9;9,7;9,4;8;9,1;8;7,4;6,1;5,5;8;6,8;5,4;3,3;7,6;6;5,1;2,2;9,9;6,7;5,9;6,2;3,3;2,2;2,6;1,8;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012331;19R;53,6;61,4;66,9;78,1;9,7;9,4;8;8,1;8;7,4;6,1;4,6;8;6,8;5,4;3,3;7,6;6;5,1;2,8;9,9;6,7;5,9;2,2;3,3;2,2;2,6;0,8;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012332;18R;53,6;61,4;66,9;75,7;9,7;9,4;8;8,1;8;7,4;6,1;5,4;8;6,8;5,4;3,4;7,6;6;5,1;2,9;9,9;6,7;5,9;4,1;3,3;2,2;2,6;0,5;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012333;20R;53,6;61,4;66,9;78,6;9,7;9,4;8;7,1;8;7,4;6,1;4,3;8;6,8;5,4;2,8;7,6;6;5,1;2,6;9,9;6,7;5,9;3,8;3,3;2,2;2,6;0,8;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012334;21R;53,6;61,4;66,9;81,9;9,7;9,4;8;7;8;7,4;6,1;3,4;8;6,8;5,4;2,9;7,6;6;5,1;1,9;9,9;6,7;5,9;2,2;3,3;2,2;2,6;0,7;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;;S/N;53,6;61,4;66,9;62,5;9,7;9,4;8;0;8;7,4;6,1;12,5;8;6,8;5,4;6,3;7,6;6;5,1;12,5;9,9;6,7;5,9;0;3,3;2,2;2,6;6,3;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032497;LA TERCERA;53,6;61,4;67;54,1;9,7;9,4;10,3;14,2;8;7,4;7,2;10,8;8;6,8;6,2;11,1;7,6;6;4,3;5,1;9,9;6,7;3,8;3,8;3,3;2,2;1,1;0,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032498;LOMAS DE LA TERCERA;53,6;61,4;67;72,6;9,7;9,4;10,3;8,8;8;7,4;7,2;5,3;8;6,8;6,2;8;7,6;6;4,3;4,4;9,9;6,7;3,8;0,9;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032499;CHALET QUEMADO;53,6;61,4;67;55,6;9,7;9,4;10,3;11,1;8;7,4;7,2;12,8;8;6,8;6,2;10,6;7,6;6;4,3;5,6;9,9;6,7;3,8;3,3;3,3;2,2;1,1;1,1;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032500;LA QUINTA;53,6;61,4;67;64,9;9,7;9,4;10,3;12,4;8;7,4;7,2;8,4;8;6,8;6,2;5,2;7,6;6;4,3;4,7;9,9;6,7;3,8;3,1;3,3;2,2;1,1;1,2;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032501;EL CARMEN;53,6;61,4;67;76,9;9,7;9,4;10,3;8,2;8;7,4;7,2;4,8;8;6,8;6,2;5,8;7,6;6;4,3;1,9;9,9;6,7;3,8;2,4;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032502;EL TRANSITO;53,6;61,4;67;76,5;9,7;9,4;10,3;11,1;8;7,4;7,2;3,7;8;6,8;6,2;1,9;7,6;6;4,3;4,3;9,9;6,7;3,8;1,9;3,3;2,2;1,1;0,6;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032503;LLANO DE LAS PIEDRAS;53,6;61,4;67;66,8;9,7;9,4;10,3;10,7;8;7,4;7,2;6,9;8;6,8;6,2;8;7,6;6;4,3;3,8;9,9;6,7;3,8;3,1;3,3;2,2;1,1;0,8;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032504;LA SEXTA;53,6;61,4;67;69,3;9,7;9,4;10,3;10,1;8;7,4;7,2;7,6;8;6,8;6,2;5,4;7,6;6;4,3;3,6;9,9;6,7;3,8;2,9;3,3;2,2;1,1;1,1;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032505;SAN JOSE;53,6;61,4;67;64,1;9,7;9,4;10,3;12,2;8;7,4;7,2;6,7;8;6,8;6,2;7,4;7,6;6;4,3;2,6;9,9;6,7;3,8;5,2;3,3;2,2;1,1;1,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032506;ESPERANZA PLAN;53,6;61,4;67;66,8;9,7;9,4;10,3;10,2;8;7,4;7,2;8,2;8;6,8;6,2;7,1;7,6;6;4,3;4,1;9,9;6,7;3,8;3,6;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032507;TERCERA MONTANA;53,6;61,4;67;74,5;9,7;9,4;10,3;9,1;8;7,4;7,2;1,8;8;6,8;6,2;1,8;7,6;6;4,3;10,9;9,9;6,7;3,8;1,8;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032508;LOMA DE VASQUEZ;53,6;61,4;67;66,1;9,7;9,4;10,3;6,5;8;7,4;7,2;12,9;8;6,8;6,2;8,1;7,6;6;4,3;1,6;9,9;6,7;3,8;3,2;3,3;2,2;1,1;1,6;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032509;LOS CANELOS;53,6;61,4;67;73,5;9,7;9,4;10,3;8,2;8;7,4;7,2;10,2;8;6,8;6,2;0;7,6;6;4,3;4,1;9,9;6,7;3,8;2;3,3;2,2;1,1;2;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032510;VEGA DE LAS CASAS;53,6;61,4;67;66,7;9,7;9,4;10,3;0;8;7,4;7,2;0;8;6,8;6,2;33,3;7,6;6;4,3;0;9,9;6,7;3,8;0;3,3;2,2;1,1;0;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032910;14U;53,6;57,2;52,7;59,9;9,7;9,6;10,3;10,5;8;7,7;8,4;8,3;8;7,7;8,6;7,8;7,6;7;7,8;6,3;9,9;8;9,4;5,7;3,3;2,7;2,9;1,5;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032911;15U;53,6;57,2;52,7;54,9;9,7;9,6;10,3;9,7;8;7,7;8,4;8,6;8;7,7;8,6;8,4;7,6;7;7,8;7,4;9,9;8;9,4;8,3;3,3;2,7;2,9;2,6;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032912;13R;53,6;57,2;52,7;63,2;9,7;9,6;10,3;2,6;8;7,7;8,4;7,9;8;7,7;8,6;15,8;7,6;7;7,8;2,6;9,9;8;9,4;5,3;3,3;2,7;2,9;2,6;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032913;13U;53,6;57,2;52,7;41,2;9,7;9,6;10,3;10,7;8;7,7;8,4;10,5;8;7,7;8,6;10,6;7,6;7;7,8;11,2;9,9;8;9,4;12,1;3,3;2,7;2,9;3,7;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;;S/N;53,6;57,2;52,7;56,8;9,7;9,6;10,3;6,5;8;7,7;8,4;8,6;8;7,7;8,6;10,1;7,6;7;7,8;7,2;9,9;8;9,4;8,6;3,3;2,7;2,9;2,2;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043196;013;53,6;57,2;68,4;70,7;9,7;9,6;9;7,1;8;7,7;6,3;5,7;8;7,7;6,3;5,7;7,6;7;4,4;7,9;9,9;8;4,4;2,9;3,3;2,7;1,2;0;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043197;008;53,6;57,2;68,4;77,8;9,7;9,6;9;0;8;7,7;6,3;0;8;7,7;6,3;11,1;7,6;7;4,4;11,1;9,9;8;4,4;0;3,3;2,7;1,2;0;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043198;011;53,6;57,2;68,4;83,9;9,7;9,6;9;6,5;8;7,7;6,3;3,2;8;7,7;6,3;0;7,6;7;4,4;3,2;9,9;8;4,4;1,6;3,3;2,7;1,2;1,6;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043199;007;53,6;57,2;68,4;81,5;9,7;9,6;9;3,1;8;7,7;6,3;1,5;8;7,7;6,3;9,2;7,6;7;4,4;1,5;9,9;8;4,4;1,5;3,3;2,7;1,2;1,5;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043200;009;53,6;57,2;68,4;75;9,7;9,6;9;9,7;8;7,7;6,3;4;8;7,7;6,3;3,2;7,6;7;4,4;5,6;9,9;8;4,4;2,4;3,3;2,7;1,2;0;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043201;004;53,6;57,2;68,4;67,6;9,7;9,6;9;8;8;7,7;6,3;7,3;8;7,7;6,3;7;7,6;7;4,4;6,7;9,9;8;4,4;3,4;3,3;2,7;1,2;0;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043202;019;53,6;57,2;68,4;66,2;9,7;9,6;9;11;8;7,7;6,3;6,2;8;7,7;6,3;6,9;7,6;7;4,4;3,4;9,9;8;4,4;4,5;3,3;2,7;1,2;1,7;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043203;005;53,6;57,2;68,4;70,8;9,7;9,6;9;8,5;8;7,7;6,3;9,4;8;7,7;6,3;4,7;7,6;7;4,4;2,8;9,9;8;4,4;3,8;3,3;2,7;1,2;0;100;100;100;100;201606
8;Región del Biobío;8104;Florida;81043204;010;53,6;57,2;68,4;66,7;9,7;9,6;9;7,4;8;7,7;6,3;8,6;8;7,7;6,3;8,6;7,6;7;4,4;0;9,9;8;4,4;7,4;3,3;2,7;1,2;1,2;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123236;021;53,6;57,2;48,3;51,2;9,7;9,6;9,9;10,9;8;7,7;8,4;8,5;8;7,7;8,7;8,9;7,6;7;9,3;8;9,9;8;11,4;10;3,3;2,7;4;2,5;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123237;022;53,6;57,2;48,3;30,4;9,7;9,6;9,9;9,2;8;7,7;8,4;8,1;8;7,7;8,7;10,8;7,6;7;9,3;12,3;9,9;8;11,4;20,8;3,3;2,7;4;8,5;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123238;023;53,6;57,2;48,3;30,9;9,7;9,6;9,9;10,8;8;7,7;8,4;7,1;8;7,7;8,7;7,4;7,6;7;9,3;10;9,9;8;11,4;26,4;3,3;2,7;4;7,4;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123239;024;53,6;57,2;48,3;29,3;9,7;9,6;9,9;10,1;8;7,7;8,4;7,5;8;7,7;8,7;8,8;7,6;7;9,3;13,2;9,9;8;11,4;22,1;3,3;2,7;4;9,1;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123240;10R;53,6;57,2;48,3;54;9,7;9,6;9,9;9,7;8;7,7;8,4;7,7;8;7,7;8,7;8,8;7,6;7;9,3;8,5;9,9;8;11,4;8,8;3,3;2,7;4;2,6;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;;S/N;53,6;57,2;48,3;42,8;9,7;9,6;9,9;9;8;7,7;8,4;5,4;8;7,7;8,7;9,9;7,6;7;9,3;13,5;9,9;8;11,4;13,5;3,3;2,7;4;5,9;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013279;3;53,6;57,2;65,5;67,8;9,7;9,6;8,4;9,2;8;7,7;5,9;5,6;8;7,7;5,7;5,1;7,6;7;5,5;6,4;9,9;8;6,2;4,3;3,3;2,7;2,8;1,4;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013280;1;53,6;57,2;65,5;72,5;9,7;9,6;8,4;7,3;8;7,7;5,9;5,6;8;7,7;5,7;4,6;7,6;7;5,5;3,6;9,9;8;6,2;4,2;3,3;2,7;2,8;2,2;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013281;2;53,6;57,2;65,5;69,3;9,7;9,6;8,4;11,2;8;7,7;5,9;3,9;8;7,7;5,7;6,8;7,6;7;5,5;4,9;9,9;8;6,2;1,5;3,3;2,7;2,8;2,4;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013282;5;53,6;57,2;65,5;75;9,7;9,6;8,4;6,3;8;7,7;5,9;12,5;8;7,7;5,7;6,3;7,6;7;5,5;0;9,9;8;6,2;0;3,3;2,7;2,8;0;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013283;6;53,6;57,2;65,5;65,1;9,7;9,6;8,4;10,2;8;7,7;5,9;6,3;8;7,7;5,7;5,5;7,6;7;5,5;5,4;9,9;8;6,2;5,5;3,3;2,7;2,8;2;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013284;7;53,6;57,2;65,5;46,4;9,7;9,6;8,4;14,3;8;7,7;5,9;8,9;8;7,7;5,7;7,1;7,6;7;5,5;6,3;9,9;8;6,2;11,6;3,3;2,7;2,8;5,4;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013285;8;53,6;57,2;65,5;68,6;9,7;9,6;8,4;7,8;8;7,7;5,9;7,1;8;7,7;5,7;4,5;7,6;7;5,5;4,9;9,9;8;6,2;5,5;3,3;2,7;2,8;1,6;100;100;100;100;201606
8;Región del Biobío;8201;Lebu;82013286;9;53,6;57,2;65,5;52,1;9,7;9,6;8,4;9,2;8;7,7;5,9;7,3;8;7,7;5,7;7,8;7,6;7;5,5;8,7;9,9;8;6,2;11,5;3,3;2,7;2,8;3,5;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022335;CHANCO NORTE;53,6;61,4;68,8;0;9,7;9,4;8,1;50;8;7,4;5,9;0;8;6,8;5,6;0;7,6;6;4,7;0;9,9;6,7;5,4;50;3,3;2,2;1,5;0;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022336;PAHUIL;53,6;61,4;68,8;74,3;9,7;9,4;8,1;6,6;8;7,4;5,9;6,1;8;6,8;5,6;4,8;7,6;6;4,7;4,8;9,9;6,7;5,4;3,2;3,3;2,2;1,5;0,3;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022337;POLHUIN;53,6;61,4;68,8;78;9,7;9,4;8,1;5,9;8;7,4;5,9;3,9;8;6,8;5,6;4,7;7,6;6;4,7;3,1;9,9;6,7;5,4;3,9;3,3;2,2;1,5;0,4;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022338;LOANCO;53,6;61,4;68,8;63,8;9,7;9,4;8,1;10,2;8;7,4;5,9;6,6;8;6,8;5,6;8,2;7,6;6;4,7;5,1;9,9;6,7;5,4;4,6;3,3;2,2;1,5;1,5;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022339;EL SAUCE;53,6;61,4;68,8;82;9,7;9,4;8,1;4,3;8;7,4;5,9;5;8;6,8;5,6;4,3;7,6;6;4,7;1,4;9,9;6,7;5,4;2,9;3,3;2,2;1,5;0;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022340;CARRERAS CORTAS;53,6;61,4;68,8;56,8;9,7;9,4;8,1;9,8;8;7,4;5,9;6;8;6,8;5,6;7,5;7,6;6;4,7;6,8;9,9;6,7;5,4;9,2;3,3;2,2;1,5;3,8;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022341;CHANCO SUR;53,6;61,4;68,8;88;9,7;9,4;8,1;4,8;8;7,4;5,9;3,6;8;6,8;5,6;1,2;7,6;6;4,7;1,2;9,9;6,7;5,4;1,2;3,3;2,2;1,5;0;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022342;CHANCO SUR;53,6;61,4;68,8;68,6;9,7;9,4;8,1;8,4;8;7,4;5,9;5,8;8;6,8;5,6;5,3;7,6;6;4,7;4,8;9,9;6,7;5,4;5,7;3,3;2,2;1,5;1,5;100;100;100;100;201606
7;Región del Maule;7202;Chanco;72022343;CARRERAS CORTAS;53,6;61,4;68,8;70,8;9,7;9,4;8,1;8,9;8;7,4;5,9;7,8;8;6,8;5,6;5;7,6;6;4,7;3,6;9,9;6,7;5,4;3,6;3,3;2,2;1,5;0,4;100;100;100;100;201606
7;Región del Maule;7202;Chanco;;S/N;53,6;61,4;68,8;85,7;9,7;9,4;8,1;0;8;7,4;5,9;14,3;8;6,8;5,6;0;7,6;6;4,7;0;9,9;6,7;5,4;0;3,3;2,2;1,5;0;100;100;100;100;201606
7;Región del Maule;7203;Pelluhue;72032584;5;53,6;61,4;72;89,9;9,7;9,4;8,9;3,4;8;7,4;4,9;2;8;6,8;4,7;0;7,6;6;3,9;1,3;9,9;6,7;4,6;2,7;3,3;2,2;1;0,7;100;100;100;100;201606
7;Región del Maule;7203;Pelluhue;72032585;3;53,6;61,4;72;75,9;9,7;9,4;8,9;9,2;8;7,4;4,9;4,2;8;6,8;4,7;5;7,6;6;3,9;2,6;9,9;6,7;4,6;2,6;3,3;2,2;1;0,6;100;100;100;100;201606
7;Región del Maule;7203;Pelluhue;72032586;4;53,6;61,4;72;82,7;9,7;9,4;8,9;7,7;8;7,4;4,9;5,8;8;6,8;4,7;0;7,6;6;3,9;0;9,9;6,7;4,6;3,8;3,3;2,2;1;0;100;100;100;100;201606
7;Región del Maule;7203;Pelluhue;72032587;2;53,6;61,4;72;68,2;9,7;9,4;8,9;8,5;8;7,4;4,9;4,8;8;6,8;4,7;5,4;7,6;6;3,9;5,7;9,9;6,7;4,6;5,2;3,3;2,2;1;2,2;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032511;MIRAFLORES;53,6;61,4;67;64,5;9,7;9,4;10,3;11,6;8;7,4;7,2;6,9;8;6,8;6,2;8,1;7,6;6;4,3;3,5;9,9;6,7;3,8;4,6;3,3;2,2;1,1;0,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032512;PUNTA DE MONTE - LAS MOTAS;53,6;61,4;67;74;9,7;9,4;10,3;8,5;8;7,4;7,2;5,4;8;6,8;6,2;6,3;7,6;6;4,3;2,7;9,9;6,7;3,8;1,8;3,3;2,2;1,1;1,3;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032513;SAN LUIS;53,6;61,4;67;69,6;9,7;9,4;10,3;9,3;8;7,4;7,2;9,1;8;6,8;6,2;5,3;7,6;6;4,3;3,3;9,9;6,7;3,8;2,9;3,3;2,2;1,1;0,4;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032514;LA PUNTILLA;53,6;61,4;67;70,2;9,7;9,4;10,3;11;8;7,4;7,2;5,8;8;6,8;6,2;3,1;7,6;6;4,3;4,7;9,9;6,7;3,8;4,7;3,3;2,2;1,1;0,5;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032515;MESAMAVIDA;53,6;61,4;67;70,1;9,7;9,4;10,3;11,8;8;7,4;7,2;7;8;6,8;6,2;3,2;7,6;6;4,3;3,8;9,9;6,7;3,8;3,8;3,3;2,2;1,1;0,3;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032516;LOMAS DE POLCURA;53,6;61,4;67;81,1;9,7;9,4;10,3;7,1;8;7,4;7,2;6,7;8;6,8;6,2;2,4;7,6;6;4,3;2;9,9;6,7;3,8;0,8;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032517;VEGA DEL MOLINO;53,6;61,4;67;88,2;9,7;9,4;10,3;0;8;7,4;7,2;2;8;6,8;6,2;3,9;7,6;6;4,3;3,9;9,9;6,7;3,8;2;3,3;2,2;1,1;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032518;RECREO;53,6;61,4;67;72,1;9,7;9,4;10,3;7,1;8;7,4;7,2;6,5;8;6,8;6,2;4;7,6;6;4,3;5,3;9,9;6,7;3,8;4,3;3,3;2,2;1,1;0,6;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032519;LA AGUADA ACHIBUENO;53,6;61,4;67;66;9,7;9,4;10,3;12,1;8;7,4;7,2;7,3;8;6,8;6,2;7,7;7,6;6;4,3;3,2;9,9;6,7;3,8;3,2;3,3;2,2;1,1;0,4;100;100;100;100;201606
